TEXT_ID	CONTENT	Comment
23427	进行十次圣芙蕾雅学园试炼场	
23428	碎裂的秘密·月	
23429	碎裂的秘密·水	
23430	碎裂的秘密·炎	
23431	碎裂的秘密·风	
23432	碎裂的秘密·星	
23433	摧毁300个箱子寻找吼姆酱	
23434	击败818只抢吼姆酱的僵尸娘	
23435	偷袭25只偷走吼姆酱的死灵骑士	
23436	消耗150体力	
23437	击败50只精英僵尸娘保护布洛妮娅	
23438	打败5次布洛妮娅首领找出真身	
23439	收集100个吼姆酱	
23440	收集200个吼姆酱	
23441	收集300个吼姆酱	
23442	收集400个吼姆酱	
23443	收集500个吼姆酱	
23444	收集600个吼姆酱	
23501	强化任意装备满级(建议强化线膛燧发枪)	
23502	进化一次装备（点击装备-合成进化）	
23503	扩容一次仓库 (点击装备-仓库扩容)	
23504	战斗中召唤一次好友（关卡内点击好友头像哦）	
23505	好友个数达到5	
23506	完成一次少女的祈愿 (点击祈愿-少女的祈愿)	
23507	加入一个社团 (点击好友-加入社团)	
23508	任意一个活动关关卡胜利	
23509	进入任意大厅发言一次 (点击战斗-左下角)	
23510	给好友发一次信息 (点击好友-发送消息)	
23511	剧情关卡生存模式下打通第1章	
23512	剧情关卡生存模式下打通第2章	
23513	剧情关卡生存模式下打通第3章	
23514	剧情关卡生存模式下打通第4章	
23515	剧情关卡生存模式下打通第5章	
23516	剧情关卡生存模式下打通第6章	
23517	剧情关卡生存模式下打通第7章	
23518	剧情关卡生存模式下打通第8章	
23519	剧情关卡生存模式下打通第9章	
23520	剧情关卡生存模式下打通第10章	
23521	剧情关卡生存模式下打通第11章前段	
23522	剧情关卡生存模式下打通第11章后段	
23523	剧情关卡生存模式下打通第12章前段	
23524	剧情关卡生存模式下打通第12章后段	
23525	剧情关卡生存模式下打通第13章前段	
23526	剧情关卡生存模式下打通第13章后段	
23527	剧情关卡生存模式下打通第14章前段	
23528	剧情关卡生存模式下打通第14章后段	
23529	打通1次多元裂缝“使魔的爱”	
23530	崩坏之塔最高分达到200分	
23531	打通一次中级螺旋回廊关	
23532	打通5次多元裂缝“使魔的爱”	
23533	打通一次高级螺旋回廊关	
23534	崩坏之塔最高分达到1000分	
23535	打通一次超级螺旋回廊关	
23536	打通10次多元裂缝“使魔的爱”	
23537	打通一次地狱级螺旋回廊关	
23538	崩坏之塔最高分达到10000分	
23539	崩坏之塔最高分达到30000分	
23540	集齐500枚装备图鉴	
23541	通过3次任意剧情关	
23542	通过5次任意剧情关	
23543	通过7次任意剧情关	
23544	生存模式通过3次任意剧情关	
23545	生存模式通过5次任意剧情关	
23546	生存模式通过7次任意剧情关	
23547	击败100只僵尸娘	
23548	击败300只僵尸娘	
23549	击败500只僵尸娘	
23550	使用近战武器击败200只僵尸娘	
23551	使用手枪击败200只僵尸娘	
23552	使用霰弹枪击败200只僵尸娘	
23553	使用自动步枪击败200只僵尸娘	
23554	使用狙击枪击败200只僵尸娘	
23555	使用火箭筒击败200只僵尸娘	
23556	使用投掷武器击败200只僵尸娘	
23557	使用放置武器击败200只僵尸娘	
23558	打1次崩坏之塔	
23559	打2次崩坏之塔	
23560	崩坏之塔胜利3次	
23561	崩坏之塔胜利5次	
23562	在1-4中击败文学少女千佳	
23563	在1-6中击败弓道社亚由美	
23564	在2-3中击败剑道初段雪奈	
23565	在2-4中击败警备娘小町	
23566	在3-3中击败艾米和艾玛	
23567	在3-4中击败企鹅霸主贝拉	
23568	在4-6中击杀神秘兮兮的加奈	
23569	在4-7中击杀抖S之辛西娅	
23570	在5-3中击杀朋克党羽桃乐丝	
23571	在S2-6中击杀燃烧吧莉莉娜	
23572	在6-4中击杀忧思射手京子	
23573	在6-7中击杀腼腆的千奈美	
23574	在7-4中击杀剑道次锋宇多	
23575	在5-5中击杀不可靠近的阿曼达	
23576	在S3-2中击杀蕾丝姐妹克莱尔	
23577	在S3-5中击杀艾琳公主与女仆	
23578	在S4-5中击杀禁术秘研者亚纪	
23579	在9-8中击杀天然呆护士伊织	
23580	在10-5中击杀剑道副将衣织	
23581	在10-9中击杀风行者艾尔莎	
23582	在6-6中击杀看透人心的安娜	
23583	在6-8中击杀立场全开的零	
23584	在7-5中击杀吃错药的娜美	
23585	在12-11中击杀暴走的玛丽	
23586	在S6-2A中击杀慢跑爱好者樱	
23587	在S6-7中击杀一刀传人安奈	
23588	在8-1中击杀追杀者贞德	
23589	在8-8中击杀黑暗统治者瞳	
23590	打通第1章的赏金关卡，击败情热少女·夏树	
23591	打通第2章的赏金关卡，击败情热少女·静留	
23592	打通第3章的赏金关卡，击败情热少女·琴梨	
23593	打通第4章的赏金关卡，击败情热少女·蓉子	
23594	打通第5章的赏金关卡，击败情热少女·由乃	
23595	打通第6章的赏金关卡，击败情热少女·结衣	
23596	打通第7章的赏金关卡，击败情热少女·诗名	
23597	打通第8章的赏金关卡，击败情热少女·夜夜	
23598	打通第9章的赏金关卡，击败情热少女·彼方	
23599	打通第10章的赏金关卡，击败情热少女·神奈	
23600	打通第1章的赏金关卡，击败禁忌毁灭者茜	
23601	打通第2章的赏金关卡，击败禁忌毁灭者渚	
23602	打通第3章的赏金关卡，击败禁忌毁灭者巴	
23603	打通第4章的赏金关卡，击败禁忌毁灭者凛	
23604	打通第5章的赏金关卡，击败禁忌毁灭者缘	
23605	打通第6章的赏金关卡，击败禁忌毁灭者响	
23606	打通第7章的赏金关卡，击败禁忌毁灭者环	
23607	打通第8章的赏金关卡，击败禁忌毁灭者咲	
23608	打通第9章的赏金关卡，击败禁忌毁灭者和	
23609	打通第10章的赏金关卡，击败禁忌毁灭者萤	
23610	打通第11章的赏金关卡，击败禁忌毁灭者希	
23611	打通第12章的赏金关卡，击败禁忌毁灭者久	
23612	打通第13章的赏金关卡，击败禁忌毁灭者空	
23613	打通第14章的赏金关卡，击败禁忌毁灭者晴	
23614	在任意关卡中击败雷电芽衣	
23615	在任意关卡中击败白狐	
23616	在任意关卡中击败布洛妮娅	
23617	击败拥有厚皮技能的精英僵尸娘5个	
23618	击败拥有快速技能的精英僵尸娘5个	
23619	击败拥有强力技能的精英僵尸娘5个	
23620	击败拥有毒雾技能的精英僵尸娘5个	
23621	击败拥有击退技能的精英僵尸娘5个	
23622	击败拥有瞬移技能的精英僵尸娘5个	
23623	击败拥有混乱技能的精英僵尸娘5个	
23624	击败拥有禁锢技能的精英僵尸娘5个	
23625	击败拥有反刺技能的精英僵尸娘5个	
23626	击败拥有毒蛋技能的精英僵尸娘5个	
23627	击败拥有投弹技能的精英僵尸娘5个	
23628	击败拥有镜像技能的精英僵尸娘5个	
23629	击败拥有彩虹力场技能的精英僵尸娘5个	
23630	击败拥有黑暗力场技能的精英僵尸娘5个	
23631	击败普通僵尸娘精英3个	
23632	击败弓箭系僵尸娘精英3个	
23633	击败田径系僵尸娘精英3个	
23634	击败盾牌系僵尸娘精英3个	
23635	击败剑道系僵尸娘精英3个	
23636	击败自爆系僵尸娘精英3个	
23637	击败企鹅系僵尸娘精英3个	
23638	击败应援系僵尸娘精英3个	
23639	击败占星系僵尸娘精英3个	
23640	击败摩托系僵尸娘精英3个	
23641	击败火箭系僵尸娘精英3个	
23642	击败飞炮系僵尸娘精英3个	
23643	击败飞剑系僵尸娘精英3个	
23644	摧毁20个箱子	
23645	摧毁50个箱子	
23646	限定只装备手枪类武器通过1-1之后任意关卡	
23647	限定只装备手枪类武器通过3-1之后任意关卡	
23648	限定只装备手枪类武器通过5-1之后任意关卡	
23649	限定只装备手枪类武器通过7-1之后任意关卡	
23650	限定只装备手枪类武器通过9-1之后任意关卡	
23651	限定只装备手枪类武器通过11-1之后任意关卡	
23652	限定只装备手枪类武器通过13-1之后任意关卡	
23653	限定只装备步枪类武器通过1-1之后任意关卡	
23654	限定只装备步枪类武器通过3-1之后任意关卡	
23655	限定只装备步枪类武器通过5-1之后任意关卡	
23656	限定只装备步枪类武器通过7-1之后任意关卡	
23657	限定只装备步枪类武器通过9-1之后任意关卡	
23658	限定只装备步枪类武器通过11-1之后任意关卡	
23659	限定只装备步枪类武器通过13-1之后任意关卡	
23660	限定只装备近战类武器通过1-1之后任意关卡	
23661	限定只装备近战类武器通过3-1之后任意关卡	
23662	限定只装备近战类武器通过5-1之后任意关卡	
23663	限定只装备近战类武器通过7-1之后任意关卡	
23664	限定只装备近战类武器通过9-1之后任意关卡	
23665	限定只装备近战类武器通过11-1之后任意关卡	
23666	限定只装备近战类武器通过13-1之后任意关卡	
23667	限定只装备狙击枪类武器通过1-1之后任意关卡	
23668	限定只装备狙击枪类武器通过3-1之后任意关卡	
23669	限定只装备狙击枪类武器通过5-1之后任意关卡	
23670	限定只装备狙击枪类武器通过7-1之后任意关卡	
23671	限定只装备狙击枪类武器通过9-1之后任意关卡	
23672	限定只装备狙击枪类武器通过11-1之后任意关卡	
23673	限定只装备狙击枪类武器通过13-1之后任意关卡	
23674	限定只装备霰弹枪类武器通过1-1之后任意关卡	
23675	限定只装备霰弹枪类武器通过3-1之后任意关卡	
23676	限定只装备霰弹枪类武器通过5-1之后任意关卡	
23677	限定只装备霰弹枪类武器通过7-1之后任意关卡	
23678	限定只装备霰弹枪类武器通过9-1之后任意关卡	
23679	限定只装备霰弹枪类武器通过11-1之后任意关卡	
23680	限定只装备霰弹枪类武器通过13-1之后任意关卡	
23681	限定只装备投掷类武器通过1-1之后任意关卡	
23682	限定只装备投掷类武器通过3-1之后任意关卡	
23683	限定只装备投掷类武器通过5-1之后任意关卡	
23684	限定只装备投掷类武器通过7-1之后任意关卡	
23685	限定只装备投掷类武器通过9-1之后任意关卡	
23686	限定只装备投掷类武器通过11-1之后任意关卡	
23687	限定只装备投掷类武器通过13-1之后任意关卡	
23688	限定只装备放置类武器通过1-1之后任意关卡	
23689	限定只装备放置类武器通过3-1之后任意关卡	
23690	限定只装备放置类武器通过5-1之后任意关卡	
23691	限定只装备放置类武器通过7-1之后任意关卡	
23692	限定只装备放置类武器通过9-1之后任意关卡	
23693	限定只装备放置类武器通过11-1之后任意关卡	
23694	限定只装备放置类武器通过13-1之后任意关卡	
23695	限定只装备火箭筒类武器通过1-1之后任意关卡	
23696	限定只装备火箭筒类武器通过3-1之后任意关卡	
23697	限定只装备火箭筒类武器通过5-1之后任意关卡	
23698	限定只装备火箭筒类武器通过7-1之后任意关卡	
23699	限定只装备火箭筒类武器通过9-1之后任意关卡	
23700	限定只装备火箭筒类武器通过11-1之后任意关卡	
23701	限定只装备火箭筒类武器通过13-1之后任意关卡	
23702	限定不装备任何徽章通过1-1之后任意关卡	
23703	限定不装备任何徽章通过3-1之后任意关卡	
23704	限定不装备任何徽章通过5-1之后任意关卡	
23705	限定不装备任何徽章通过7-1之后任意关卡	
23706	限定不装备任何徽章通过9-1之后任意关卡	
23707	限定不装备任何徽章通过11-1之后任意关卡	
23708	限定不装备任何徽章通过13-1之后任意关卡	
23709	限定衣服稀有度小于3星通过1-1之后任意关卡	
23710	限定衣服稀有度小于3星通过3-1之后任意关卡	
23711	限定衣服稀有度小于3星通过5-1之后任意关卡	
23712	限定衣服稀有度小于3星通过7-1之后任意关卡	
23713	限定衣服稀有度小于3星通过9-1之后任意关卡	
23714	限定衣服稀有度小于3星通过11-1之后任意关卡	
23715	限定衣服稀有度小于3星通过13-1之后任意关卡	
23716	限定不受到一次攻击通过1-1之后任意关卡	
23717	限定不受到一次攻击通过3-1之后任意关卡	
23718	限定不受到一次攻击通过5-1之后任意关卡	
23719	限定不受到一次攻击通过7-1之后任意关卡	
23720	限定不受到一次攻击通过9-1之后任意关卡	
23721	限定不受到一次攻击通过11-1之后任意关卡	
23722	限定不受到一次攻击通过13-1之后任意关卡	
23723	限定2分钟内通过1-1之后任意关卡	
23724	限定2分钟内通过3-1之后任意关卡	
23725	限定2分钟内通过5-1之后任意关卡	
23726	限定2分钟内通过7-1之后任意关卡	
23727	限定2分钟内通过9-1之后任意关卡	
23728	限定2分钟内通过11-1之后任意关卡	
23729	限定2分钟内通过13-1之后任意关卡	
23730	限定装备总负重低于50通过1-1之后任意关卡	
23731	限定装备总负重低于50通过3-1之后任意关卡	
23732	限定装备总负重低于50通过5-1之后任意关卡	
23733	限定装备总负重低于50通过7-1之后任意关卡	
23734	限定装备总负重低于50通过9-1之后任意关卡	
23735	限定装备总负重低于50通过11-1之后任意关卡	
23736	限定装备总负重低于50通过13-1之后任意关卡	
23737	生存模式通过50次任意关卡	
23738	击败1000只僵尸娘	
23739	成功击败20只精英僵尸娘	
23740	升到2级	
23741	通关1-2剧情	
23742	升到4级	
23743	通关1-6剧情	
23744	升到8级	
23745	通关2-8剧情	
23746	升到10级	
23747	通关3-8生存	
23748	升到22级	
23749	完成账号绑定	
23750	使用霰弹枪击败2000只僵尸娘	
23751	使用近战武器击败500只僵尸娘	
23752	使用手枪击败500只僵尸娘	
23753	使用霰弹枪击败500只僵尸娘	
23754	使用自动步枪击败500只僵尸娘	
23755	使用狙击枪击败500只僵尸娘	
23756	使用单兵火箭击败500只僵尸娘	
23757	击败20只火箭僵尸娘精英	
23758	打通想要被烧死的限时挑战关	
23759	当前世界线获得5个S级评级	
23760	当前世界线获得10个S级评级	
23761	当前世界线获得15个S级评级	
23762	当前世界线获得20个S级评级	
23763	当前世界线获得25个S级评级	
23764	当前世界线获得30个S级评级	
23765	当前世界线获得35个S级评级	
23766	混沌：崩坏之源最高达到5层	
23767	混沌：崩坏之源最高达到15层	
23768	混沌：崩坏之源最高达到25层	
23769	混沌：崩坏之源最高达到31层	
23770	竞技场挑战好友/社团成员累计获胜5次	
23771	击败1只僵尸娘♀领取幽灵装束	
23772	击败梅露可僵尸娘20只	
23773	击败黑化飞行剑道僵尸娘精英20个	
23774	摧毁365个箱子	
23775	剧情关卡生存模式下打通第15章前段	
23776	剧情关卡生存模式下打通第15章后段	
23777	剧情关卡生存模式下打通第16章前段	
23778	剧情关卡生存模式下打通第16章后段	
23779	在15-9中击败此方·保管用	
23780	在15-11中击败此方·鉴赏用	
23781	在15-16中击败此方·布教用	
23782	在16-13中击败双重人格的米库露	
23783	在16-18中击败无尽轮舞·漫无止境的八月	
23784	打通第15章的赏金关卡，击败禁忌毁灭者空	
23785	打通第16章的赏金关卡，击败禁忌毁灭者晴	
23786	在任意关卡中击败无量塔姬子	
23787	击败拥有火焰结界技能的精英僵尸娘5个	
23788	击败拥有冰霜结界技能的精英僵尸娘5个	
23789	击败召唤僵尸娘精英3个	
23790	击败魔盾僵尸娘精英3个	
23791	击败水妖精精英3个	
23792	击败火妖精精英3个	
23793	限定只装备手枪类武器通过15-1之后任意关卡	
23794	限定只装备步枪类武器通过15-1之后任意关卡	
23795	限定只装备近战类武器通过15-1之后任意关卡	
23796	限定只装备狙击枪类武器通过15-1之后任意关卡	
23797	限定只装备霰弹枪类武器通过15-1之后任意关卡	
23798	限定只装备投掷类武器通过15-1之后任意关卡	
23799	限定只装备放置类武器通过15-1之后任意关卡	
23800	限定只装备火箭筒类武器通过15-1之后任意关卡	
23801	勤劳的伐木工	
23802	消耗100体力	
23803	消耗40体力	
23804	消耗70体力	
23805	限定不受到一次攻击通过15-1之后任意关卡	
23806	限定2分钟内通过15-1之后任意关卡	
23807	限定装备总负重低于50通过15-1之后任意关卡	
23808	收集100枚装备图鉴，放学后等一下伦家	
23809	收集200枚装备图鉴，带主人去一个地方	
23810	收集300枚装备图鉴，做好便当一起吃饭	
23811	收集400枚装备图鉴，给主人讲一个秘密	
23812	收集500枚装备图鉴，只给你一个人看的	
23813	收集600枚装备图鉴，就让你碰一碰好啦	
23814	收集40个青团	
23815	试验研究所	
23816	通关主线关卡3-8	
23817	捕捉30只盗宝娘精英	
23818	捕捉40只盗宝娘精英	
23819	捕捉50只盗宝娘精英	
23820	限定不装备任何徽章通过15-1之后任意关卡	
23821	限定衣服稀有度小于3星通过15-1之后任意关卡	
23822	使魔来袭·试探	
23823	使魔来袭·迎击	
23824	使魔来袭·终结	
23825	打通6-9赏金关卡，击退番号五：小雷	
23826	打通11-16赏金关卡，击退番号十：小力	
23827	打通12-16赏金关卡，击退量产型Mark.09	
23828	成为音乐鉴赏家！	
23829	在崩COLLE中下载所有音频文件	
23830	收集80个青团	
23831	摧毁300个箱子寻找胖次	
23832	击败999只抢胖次的僵尸娘	
23833	偷袭30只偷走胖次的梅露可	
23834	消耗150体力	
23835	击败50只精英僵尸娘保护芽衣	
23836	打败5次雷电芽衣首领让她清醒	
23837	收集413只芽衣的胖次	
23838	消耗100体力	
23839	消耗200体力	
23840	消耗300体力	
23841	消耗400体力	
23842	收集50个写满小抄的粽叶	
23843	收集100个写满小抄的粽叶	
23844	收集150个写满小抄的粽叶	
23845	收集200个写满小抄的粽叶	
23846	收集500个粽叶	
23847	收集600个粽叶	
23848	摧毁355个箱子寻找粽子	
23849	击败555只抢粽子的僵尸娘	
23850	消耗255体力包粽子	
23851	消耗500体力	
23852	进入八重樱世界Boss关卡20次	
23853	消耗180体力	
23854	在任意难度下完成幻海密室第三章节·苏醒	
23855	完成“吼姆爱情故事·第一章”	
23856	完成“吼姆爱情故事·第二章”	
23857	完成“吼姆爱情故事·第三章”	
23858	搜集100只追寻公主的吼姆酱	
23859	搜集100只接近命运的吼姆酱	
23860	搜集50只接近命运的吼美酱	
23861	完成任意难度下双周首领关卡	
23862	完成任意难度双周首领关卡♀领取幽灵装束	
23863	3-1后任意关卡可能出现，唤(tiao)醒(jiao)她吧！	
23864	剧情关卡生存模式下打通第17章前段	
23865	剧情关卡生存模式下打通第17章后段	
23866	剧情关卡生存模式下打通第18章前段	
23867	剧情关卡生存模式下打通第18章后段	
23868	通关任意生存关，寻找稍微喝醉了的少女	
23869	收集80个酒盏，设置诱惑少女的陷阱	
23870	击败2只乱入的梅露可！哪一只才是真正的TARGET？！	
23871	搜寻“桃”房间的酒盏，累计收集30个酒盏	
23872	搜寻“竹”房间的酒盏，累计收集60个酒盏	
23873	搜寻“菊”房间的酒盏，累计收集90个酒盏	
23874	搜寻“松”房间的酒盏，累计收集120个酒盏	
23875	搜寻“樱”房间的酒盏，累计收集150个酒盏	
23876	幻想杀手	
23877	崩坏模拟战挑战胜利10次	
23878	在生存模式下打爆10-12关	
23879	在生存模式下打爆12-16关	
23880	在生存模式下打爆14-16关	
23881	在生存模式下打爆16-18关	
23882	打爆17-3关	
23883	打爆17-6关	
23884	打爆17-9关	
23885	打爆17-12关	
23886	打爆17-15关	
23887	打爆17-18关	
23888	打爆18-3关	
23889	打爆18-6关	
23890	打爆18-9关	
23891	打爆18-12关	
23892	打爆18-15关	
23893	打爆18-18关	
23894	在生存模式下打爆17-3关	
23895	在生存模式下打爆17-6关	
23896	在生存模式下打爆17-9关	
23897	在生存模式下打爆17-12关	
23898	在生存模式下打爆17-15关	
23899	在生存模式下打爆17-18关	
23900	在生存模式下打爆18-3关	
23901	在生存模式下打爆18-6关	
23902	在生存模式下打爆18-9关	
23903	在生存模式下打爆18-12关	
23904	在生存模式下打爆18-15关	
23905	在生存模式下打爆18-18关	
23906	击败365只僵尸娘	
23907	摧毁365个箱子	
23908	消耗365点体力	
23909	收集100个芽衣胖次	
23910	收集200个芽衣胖次	
23911	收集300个芽衣胖次	
23912	收集400个芽衣胖次	
23913	收集500个芽衣胖次	
23916	#日区1-6任务描述占坑	
23950	混沌：崩坏之源最高达到41层	
23951	混沌：崩坏之源最高达到51层	
23952	混沌：崩坏之源最高达到41层	
23953	混沌：崩坏之源最高达到51层	
23954	混沌：崩坏之源最高达到41层	
23955	混沌：崩坏之源最高达到51层	
23956	升级任意线膛燧发枪至20级	
23957	升级任意线膛燧发枪至40级	
23958	升级任意线膛燧发枪至60级	
23959	升级任意线膛燧发枪至80级	
23960	升级任意线膛燧发枪至99级	
23961	初夏荧光·耀	
23962	初夏荧光·夜	
23963	初夏荧光·姬	
23964	永夜伊始	
23965	竹取飞翔	
23966	今日进入世界Boss关卡一次	
23967	今日进入世界Boss关卡两次	
23968	今日进入世界Boss关卡三次	
23969	累计进入世界Boss关卡七次	
23970	累计进入世界Boss关卡十五次	
23971	北辰流厨艺	
23972	白狐的秘宝	
23973	机甲娘的蛋	
23974	酒箱破坏者	
23975	更年期的祝福	
23976	找到雷电芽衣拿到一袋面粉	
23977	寻觅白狐踪迹拿到一桶奶油	
23978	探索机甲娘驻地拿到一筐鸡蛋	
23979	破坏箱子100个，引开姬子，布置生日会场	
23980	关卡胜利的情况下消耗100体力，用心制作蛋糕	
23981	五月病退散！	
23982	打通限时挑战关 - 拖到了端午节的五月病	
23983	八重樱咲·初咲	
23984	八重樱咲·满咲	
23985	八重樱咲·华胥	
23986	久远樱	
23987	彼岸樱	
23988	盒控的愤怒	
23989	僵尸娘也爱吼姆	
23990	你根本不是吼姆！	
23991	吼姆的供养	
23992	吼姆闯魔城	
23993	真假布狼牙	
23994	转角遇到吼姆	
23995	吼姆热衷者	
23996	吼姆狂热者	
23997	吼姆追求者	
23998	吼姆的新婚	
23999	吼美的复仇对象	
24001	语音切换	
24002	山新	
24003	阿澄佳奈	
24004	TetraCalyx	
24005	斋藤千和	
24006	TetraCalyx	
24007	花泽香菜	
24008	钉宫理惠	
24009	泽城美雪	
24010	阿澄佳奈	
24011	琪亚娜汉语：山新	
24012	布洛妮娅日语#n配音：阿澄佳奈	
24013	雷电芽衣汉语#n配音：TetraCalyx	
24014	雷电芽衣日语#n配音：斋藤千和	
24015	布洛妮娅汉语#n配音：TetraCalyx	
24016	布洛妮娅日语#n配音：花泽香菜	
24017	琪亚娜日语#n配音：钉宫理惠	
24018	雷电芽衣日语#n配音：泽城美雪	
24019	布洛妮娅日语#n配音：阿澄佳奈	
24020	琪亚娜 卡斯兰娜:#n16岁，千羽学园一年生。本作第一主角，#n被选中之人后裔，继承了对崩坏源力的免#n疫能力。拥有游戏中最强大的技能：主！#n角！光！环！	
24021	小贴士：没有弹药了怎么办！受伤了怎么办！#n不要犹豫，赶紧拿起电话，啊，不对，赶#n紧打碎地上的箱子、垃圾桶、路障，可以#n找到弹药箱和医疗包哦。	
24022	小贴士：祈愿是游戏中获得稀有装备的便#n捷途径呢，在公主祈愿和限时的魔女祈愿#n中获得稀有装备的概率更高哦。这样的装#n备没问题嘛，大丈夫，萌大奶！	
24023	雷电 芽衣：#n17岁，千羽学园2年生。本作第二主角，#n出身豪门的大小姐，对某种胖次特别执着#n呢。主人在3到6章关卡小心不要被学姐电#n得外焦里嫩哦。	
24024	布洛妮娅 扎伊切克：#n14岁，本作第三主角，原本是某邪恶组织#n的人工兵器实验体。机械控，非常珍爱自#n己的吼姆玩偶。主人别在11到14章被轨道#n炮轰成渣哦。	
24025	妖姬降临	
24026	团子降临	
24027	天使降临	
24028	玉石降临	
24029	金币降临	
24030	每周一、周末开放	
24031	每周二、周末开放	
24032	每周三、周末开放	
24033	每周四、周末开放	
24034	每周五、周末开放	
24035	星级	
24036	属性	
24037	种类	
24038	生效空间	
24039	1-2星	
24040	3-4星	
24041	5星	
24042	6星	
24043	7星	
24044	物理	
24045	电	
24046	火	
24047	冰	
24048	毒	
24049	能量	
24050	无属性	
24051	手枪	
24052	自动步枪	
24053	霰弹枪	
24054	狙击枪	
24055	单兵火箭	
24056	近战	
24057	喷雾	
24058	特殊	
24059	投掷	
24060	放置	
24061	同构	
24062	全选	
24063	确定	
24064	筛选	
24065	搜索	
24066	请输入关键字	
24067	取消	
24068	非同构	
24069	陶典	
24070	琪亚娜汉语：陶典	
24071	放置上限	
24072	弹跳次数	
24073	弹道数	
24074	清除条件	
24075	筛选中	
24076	搜索中	
24077	筛选条件生效中	
24078	搜索条件生效中	
24079	拆解	
24080	可拆解	
24081	不可拆解	
24082	全伤害	
24083	暴击率	
24084	暴击伤害	
24085	闪避率	
24086	移速	
24087	攻速	
24088	达成目标可以领取以下奖励	
24089	(点击空白处关闭）	
24090	已领取以下奖励	
24101	Shopsation	
24102	Theme	
24103	Bang	
24104	Space and #nDistance	
24105	Tangle	
24106	Shrine	
24107	崩坏世界的歌姬	
24108	独法师	
24109	罪の天使	
24110	Lighting	
24111	Magazine	
24112	Blackspace	
24113	Tiger Conceit 	
24114	End Day	
24115	KONTROLLE	
24116	Laberinto	
24117	Lift	
24118	Prelusion	
24119	Amber	
24120	Ghost	
24121	Broken	
24122	八重桜	
24123	Cross	
24124	Evo	
24125	Rusting	
24126	Tarot	
24127	Sine	
24128	Cosine	
24129	Grow	
24130	MACH	
24131	NightFall	
24132	Whisper	
24133	Darken	
24134	Darken2	
24135	Darken3	
24136	Darken4	
24137	Viking	
24138	Ash	
24139	Daybreak	
24140	Joke	
24141	星と君が消えた日	
24142	Matsuri	
24143	Sweet	
24144	Ark	
24145	Cometh	
24146	Hidden	
24147	Flirt	
24148	Echo	
24149	Inteo	
24150	Miracle	
24151	Akatuki	
24152	Horizon	
24153	Startover	
24154	Encounter	
24155	Rev	
24156	Recurrent	
24157	Restart	
24158	Destiny	
24159	Myty	
24160	Sava	
24161	Silwolf	
24162	Sleep	
24163	Awake	
24164	Childdream	
24165	Nightmare	
24166	Deep Sea	
24167	Pet War	
24168	The New World	
24169	CTHULHU	
24170	Last Rest	
24171	Tunnel	
24172	Queen	
24173	Hakase	
24174	BladeMaster	
24175	ForbiddenZon	
24176	Rose Castle	
24177	Idol Project	
24178	Kukulkan	
24179	Salvation	
24180	Valkyrie_Kira	
24181	Maria	
24182	MegaPets	
24183	Artifacts	
24184	AR Space	
24185	Undersea	
24186	Ninti	
24187	MetalForce	
24188	Hika	
24189	Kallen	
24190	Trainer Doll	
24191	Sirin_Drum	
24192	Sirin_Singer	
24193	Sirin_Warrior	
24194	Anchors	
24195	Elsa	
24196	Dark Angelia	
24197	The Hope	
24198	Delta	
24200	Overspeed	
24201	Sirin	
24202	Manas	
24203	Kanna	
24204	Windy	
24205	Magician	
24206	Plague	
24207	Green Otto	
24208	Novelist	
24211	Rock Herrscher	
24212	Mad Hatter	
24213	Darken Remix	
24214	Logistics	
24215	Araya	
24216	Ella	
24217	Deepsea Battlefield	
24218	Puni Queen	
24219	Xmax Sin	
24220	Hika(remix)	
24221	AI Battle	
24222	Director	
24223	Fran Dark	
24224	Stein	
24225	Summer Land	
24226	Summer War	
24227	Way Home	
24228	Sky Guardian	
24229	Daily	
24230	Depression	
24231	Depart	
24232	Funny	
24233	Action	
24234	Heroic	
24235	March Hare	
24236	Executioner	
24238	Magic Theory	
24239	Magic War	
24240	光之救世主	
24241	漆夜雪	
24242	罪の本愿	
24243	星光地图	
24244	始まりの星	
24245	幸福魔法	
24246	World Pilla	
24247	光	
24248	虚构世界	
24249	運命の向こうへ	
24250	一期一会	
24251	存于瞳中	
24252	易碎实界	
24253	须臾幻界	
24254	Hushed	
24255	Famine	
24256	King of Film	
24257	太虚战线	
24258	别云间	
24498	多外观	
24499	获得#1后解锁外观	
24500	#1获得了【#2】	
24501	我通过#1获得了#3★装备~	
24502	98出奇迹！	
24503	就跟天上掉下来的一样	
24504	我的海豹小宇宙燃烧起来了！	
24505	我通过#1获得了#3★装备~	
24506	我通过#1获得了#3★装备~	
24507	98出奇迹！	
24508	就跟天上掉下来的一样	
24509	我的海豹小宇宙燃烧起来了！	
24510	我通过#1获得了#3★装备~	
24511	我通过#1获得了#3★装备~	
24512	玄学救非！氪金改命！	
24513	就跟天上掉下来的一样	
24514	我的海豹小宇宙燃烧起来了！	
24515	我通过#1获得了#3★装备~	
24516	我通过#1获得了#3★装备~	
24517	玄学救非！氪金改命！	
24518	就跟天上掉下来的一样	
24519	我的海豹小宇宙燃烧起来了！	
24520	我通过#1获得了#3★装备~	
24521	我通过#1获得了#3★装备~	
24522	欧洲魔女了解一下	
24523	就跟天上掉下来的一样	
24524	我的海豹小宇宙燃烧起来了！	
24525	我通过#1获得了#3★装备~	
24526	我通过#1获得了#3★装备~	
24527	欧洲魔女了解一下	
